timedate,Calcium,Magnesium,Potassium,Sodium,Chlorides,Nitrates,Sulfates,Discharge
,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,m3/s
2022-03-16 00:12:00+00:00,1.76,1.23,0.02,,,,,11.76
2022-03-16 00:41:00+00:00,1.77,1.23,0.02,,,,,11.76
2022-03-16 01:10:00+00:00,1.76,1.23,0.02,0.45,,,,11.76
2022-03-16 01:40:00+00:00,1.8,1.29,0.02,,,,,11.65
2022-03-16 02:09:00+00:00,1.78,1.25,0.02,0.45,,,,11.71
2022-03-16 02:38:00+00:00,1.79,1.25,0.02,0.45,,,,11.82
2022-03-16 03:07:00+00:00,1.76,1.23,0.02,0.45,,,,11.82
2022-03-16 03:37:00+00:00,1.85,1.34,0.02,0.46,,,,11.54
2022-03-16 04:06:00+00:00,1.76,1.23,0.02,0.46,,,,11.71
2022-03-16 04:35:00+00:00,1.76,1.23,0.02,0.46,,,,11.6
2022-03-16 05:04:00+00:00,1.77,1.23,0.02,0.46,,,,11.6
2022-03-16 05:33:00+00:00,1.76,1.23,0.02,0.46,,,,11.65
2022-03-16 06:03:00+00:00,1.79,1.25,0.02,0.46,,,,11.49
2022-03-16 06:32:00+00:00,1.8,1.24,0.02,0.46,,,,11.44
2022-03-16 07:01:00+00:00,1.57,,0.02,,,,,11.54
2022-03-16 07:30:00+00:00,1.58,,0.02,,,,,11.54
2022-03-16 08:00:00+00:00,1.63,,0.02,,,,,11.44
2022-03-16 08:01:00+00:00,1.78,1.24,0.02,0.46,,,,11.54
2022-03-16 08:29:00+00:00,1.62,,0.02,,,,,11.49
2022-03-16 08:30:00+00:00,1.77,1.25,0.02,0.46,,,,11.54
2022-03-16 08:58:00+00:00,1.57,,0.02,0.45,,,,11.49
2022-03-16 09:00:00+00:00,1.77,1.29,0.02,0.45,,,,11.47
2022-03-16 09:27:00+00:00,1.77,1.23,0.02,0.45,,,,11.38
2022-03-16 09:29:00+00:00,1.8,1.28,0.02,0.45,,,,11.49
2022-03-16 09:56:00+00:00,1.83,1.24,0.02,0.45,,,,11.49
2022-03-16 09:58:00+00:00,1.81,1.24,0.02,0.45,,,,11.49
2022-03-16 10:26:00+00:00,1.76,1.22,0.02,0.45,,,,11.49
2022-03-16 10:55:00+00:00,1.74,1.24,0.02,0.44,,,,11.44
2022-03-16 11:24:00+00:00,1.76,1.23,0.02,0.44,,,,11.28
2022-03-16 11:53:00+00:00,1.78,1.23,0.02,0.44,,,,11.44
2022-03-16 12:23:00+00:00,1.77,1.23,0.02,0.44,,,,11.33
2022-03-16 12:52:00+00:00,1.76,1.24,0.02,0.44,,,,11.44
2022-03-16 13:21:00+00:00,1.76,1.23,0.02,0.44,,,,11.38
2022-03-16 13:50:00+00:00,1.76,1.23,0.02,0.43,,,,11.33
2022-03-16 14:19:00+00:00,1.81,1.29,0.02,0.43,,,,11.44
2022-03-16 14:49:00+00:00,1.76,1.23,0.02,0.43,,,,11.6
2022-03-16 15:18:00+00:00,1.8,1.23,0.02,0.43,,,,11.38
2022-03-16 15:47:00+00:00,1.76,1.23,0.02,0.42,,,,11.38
2022-03-16 16:16:00+00:00,1.85,1.26,0.02,0.42,,,,11.76
2022-03-16 16:46:00+00:00,1.76,1.23,0.02,0.42,,,,11.33
2022-03-16 17:15:00+00:00,1.77,1.22,0.02,0.42,,,,11.38
2022-03-16 17:44:00+00:00,1.76,1.24,0.02,0.42,,,,11.38
2022-03-16 18:13:00+00:00,1.78,1.24,0.02,0.42,,,,11.44
2022-03-16 18:42:00+00:00,1.76,1.24,0.02,0.41,,,,11.33
2022-03-16 19:12:00+00:00,1.76,1.23,0.02,0.41,,,,11.28
2022-03-16 19:41:00+00:00,1.76,1.23,0.02,0.41,,,,11.38
2022-03-16 20:10:00+00:00,1.75,1.23,0.02,0.41,,,,11.28
2022-03-16 20:39:00+00:00,1.8,1.28,0.02,0.41,,,,11.44
2022-03-16 21:09:00+00:00,1.77,1.24,0.02,0.41,,,,11.22
2022-03-16 21:38:00+00:00,1.77,1.22,0.02,0.41,,,,11.33
2022-03-16 22:07:00+00:00,1.76,1.23,0.02,0.41,,,,11.38
2022-03-16 22:36:00+00:00,1.82,1.3,0.02,0.41,,,,11.28
2022-03-16 23:05:00+00:00,1.75,1.23,0.02,0.41,,,,11.22
2022-03-16 23:35:00+00:00,1.77,1.24,0.02,0.41,,,,11.22
2022-03-17 00:04:00+00:00,1.75,1.23,0.02,0.41,,,,11.38
2022-03-17 00:33:00+00:00,1.73,1.23,0.02,0.41,,,,11.17
2022-03-17 01:02:00+00:00,1.75,1.24,0.02,0.41,,,,11.17
2022-03-17 01:31:00+00:00,1.75,1.24,0.02,0.41,,,,11.17
2022-03-17 02:01:00+00:00,1.74,1.23,0.02,0.41,,,,11.12
2022-03-17 02:30:00+00:00,1.74,1.24,0.02,0.41,,,,11.12
2022-03-17 02:59:00+00:00,1.74,1.28,0.02,0.41,,,,11.01
2022-03-17 03:28:00+00:00,1.77,1.24,0.02,0.42,,,,11.01
2022-03-17 03:58:00+00:00,1.75,1.25,0.02,0.42,,,,11.06
2022-03-17 04:27:00+00:00,1.73,1.24,0.02,,,,,11.12
2022-03-17 04:56:00+00:00,1.74,1.25,0.02,0.42,,,,11.17
2022-03-17 05:25:00+00:00,1.74,1.23,0.02,0.42,,,,10.96
2022-03-17 05:54:00+00:00,1.73,1.23,0.02,0.42,,,,11.06
2022-03-17 06:24:00+00:00,1.74,1.23,0.02,0.42,,,,11.01
2022-03-17 06:53:00+00:00,1.74,1.24,0.02,0.42,,,,10.96
2022-03-17 07:22:00+00:00,1.56,,0.02,0.42,,,,11.06
2022-03-17 07:51:00+00:00,1.56,,0.02,0.42,,,,11.01
2022-03-17 08:21:00+00:00,1.56,,0.02,0.42,,,,10.85
2022-03-17 08:22:00+00:00,1.74,1.24,0.02,0.42,,,,10.96
2022-03-17 08:50:00+00:00,1.56,,0.02,0.42,,,,10.96
2022-03-17 08:51:00+00:00,1.74,1.23,0.02,0.42,,,,11.01
2022-03-17 09:19:00+00:00,1.74,1.27,0.02,0.42,,,,11.06
2022-03-17 09:21:00+00:00,1.74,1.23,0.02,0.42,,,,11.01
2022-03-17 09:48:00+00:00,1.72,1.23,0.02,0.41,,,,11.12
2022-03-17 09:50:00+00:00,1.74,1.24,0.02,0.42,,,,11.06
2022-03-17 10:17:00+00:00,1.76,1.25,0.02,0.41,,,,10.9
2022-03-17 10:47:00+00:00,1.77,1.26,0.02,0.41,,,,11.06
2022-03-17 11:16:00+00:00,1.76,1.22,0.02,0.41,,,,10.96
2022-03-17 11:45:00+00:00,1.74,1.23,0.02,0.41,,,,10.96
2022-03-17 12:14:00+00:00,1.73,1.24,0.02,0.41,,,,11.01
2022-03-17 12:44:00+00:00,1.74,1.23,0.02,0.41,,,,10.9
2022-03-17 13:13:00+00:00,1.73,1.24,0.02,0.41,,,,11.01
2022-03-17 13:42:00+00:00,1.74,1.24,0.02,0.41,,,,10.9
2022-03-17 14:11:00+00:00,1.74,1.23,0.02,0.41,,,,10.9
2022-03-17 14:40:00+00:00,1.74,1.23,0.02,0.41,,,,11.22
2022-03-17 15:10:00+00:00,1.73,1.24,0.02,0.41,,,,10.96
2022-03-17 15:39:00+00:00,1.74,1.23,0.02,0.41,,,,10.96
2022-03-17 16:08:00+00:00,1.74,1.23,0.02,0.41,,,,10.9
2022-03-17 16:37:00+00:00,1.68,1.22,0.02,0.4,,,,10.9
2022-03-17 17:07:00+00:00,1.74,1.23,0.02,0.41,,,,10.75
2022-03-17 17:36:00+00:00,1.75,1.23,0.02,0.41,,,,10.9
2022-03-17 18:05:00+00:00,1.73,1.23,0.02,0.41,,,,10.75
2022-03-17 18:34:00+00:00,1.75,1.23,0.02,0.4,,,,10.9
2022-03-17 19:03:00+00:00,1.74,1.23,0.02,0.4,,,,10.75
2022-03-17 19:33:00+00:00,1.73,1.23,0.02,0.41,,,,10.85
2022-03-17 20:02:00+00:00,1.73,1.23,0.02,0.41,,,,10.59
2022-03-17 20:31:00+00:00,1.73,1.23,0.02,0.41,,,,10.85
2022-03-17 21:00:00+00:00,1.72,1.24,0.02,0.41,,,,10.67
2022-03-17 21:30:00+00:00,1.73,1.23,0.02,0.41,,,,10.75
2022-03-17 21:59:00+00:00,1.73,1.21,0.02,0.4,,,,10.64
2022-03-17 22:28:00+00:00,1.72,1.23,0.02,0.4,,,,10.75
2022-03-17 22:57:00+00:00,1.67,1.24,0.02,0.41,,,,10.9
2022-03-17 23:26:00+00:00,1.71,1.22,0.02,0.41,,,,10.85
2022-03-17 23:56:00+00:00,1.74,1.22,0.02,0.41,,,,10.7
2022-03-18 00:25:00+00:00,1.72,1.23,0.02,0.41,,,,10.7
2022-03-18 00:54:00+00:00,1.71,1.22,0.02,0.41,,,,10.7
2022-03-18 01:23:00+00:00,1.71,1.23,0.02,0.41,,,,10.34
2022-03-18 01:53:00+00:00,1.71,1.23,0.02,0.41,,,,10.54
2022-03-18 02:22:00+00:00,1.71,1.23,0.02,0.41,,,,10.59
2022-03-18 02:51:00+00:00,1.72,1.22,0.02,0.41,,,,10.44
2022-03-18 03:20:00+00:00,1.71,1.23,0.02,0.41,,,,10.59
2022-03-18 03:49:00+00:00,1.71,1.23,0.02,0.42,,,,10.54
2022-03-18 04:19:00+00:00,1.71,1.2,0.02,0.42,,,,10.49
2022-03-18 04:48:00+00:00,1.71,1.23,0.02,0.42,,,,10.44
2022-03-18 05:17:00+00:00,1.68,1.23,0.02,0.42,,,,10.49
2022-03-18 05:46:00+00:00,1.71,1.23,0.02,0.42,,,,10.49
2022-03-18 06:16:00+00:00,1.71,1.21,0.02,0.41,,,,10.39
2022-03-18 06:45:00+00:00,1.71,1.23,0.02,0.42,,,,10.49
2022-03-18 07:14:00+00:00,1.55,,0.02,0.42,,,,10.39
2022-03-18 07:43:00+00:00,1.56,,0.02,0.41,,,,10.28
2022-03-18 08:12:00+00:00,1.55,,0.02,0.41,,,,10.34
2022-03-18 08:14:00+00:00,1.7,1.23,0.02,0.42,,,,10.44
2022-03-18 08:42:00+00:00,1.55,,0.02,0.41,,,,10.39
2022-03-18 08:43:00+00:00,1.71,1.23,0.02,0.41,,,,10.23
2022-03-18 09:11:00+00:00,1.71,1.23,0.02,0.42,,,,10.23
2022-03-18 09:12:00+00:00,1.71,1.23,0.02,0.41,,,,10.34
2022-03-18 09:40:00+00:00,1.7,1.23,0.02,0.41,,,,10.23
2022-03-18 09:42:00+00:00,1.71,1.23,0.02,0.41,,,,10.23
2022-03-18 10:09:00+00:00,1.71,1.23,0.02,0.41,,,,10.28
2022-03-18 10:39:00+00:00,1.72,1.24,0.02,0.41,,,,10.28
2022-03-18 11:08:00+00:00,1.71,1.22,0.02,0.41,,,,10.28
2022-03-18 11:37:00+00:00,1.68,1.23,0.02,0.41,,,,10.23
2022-03-18 12:06:00+00:00,1.71,1.23,0.02,0.41,,,,10.28
2022-03-18 12:35:00+00:00,1.7,1.22,0.02,0.41,,,,10.34
2022-03-18 13:05:00+00:00,1.7,1.23,0.02,0.41,,,,10.39
2022-03-18 13:34:00+00:00,1.7,1.23,0.02,0.41,,,,10.23
2022-03-18 14:03:00+00:00,1.71,1.23,0.02,0.41,,,,10.23
2022-03-18 14:32:00+00:00,1.71,1.23,0.02,0.42,,,,10.34
2022-03-18 15:02:00+00:00,1.7,1.23,0.02,0.42,,,,10.23
2022-03-18 15:31:00+00:00,1.71,1.23,0.02,0.41,,,,10.39
2022-03-18 16:00:00+00:00,1.72,1.25,0.02,0.41,,,,10.28
2022-03-18 16:29:00+00:00,1.7,1.23,0.02,0.41,,,,10.18
2022-03-18 16:58:00+00:00,1.71,1.18,0.02,0.41,,,,10.23
2022-03-18 17:28:00+00:00,1.7,1.22,0.02,0.41,,,,10.49
2022-03-18 17:57:00+00:00,1.68,1.22,0.02,0.41,,,,10.39
2022-03-18 18:26:00+00:00,1.7,1.22,0.02,0.42,,,,10.64
2022-03-18 18:55:00+00:00,1.69,1.22,0.02,0.42,,,,10.7
2022-03-18 19:25:00+00:00,1.69,1.22,0.02,0.42,,,,10.75
2022-03-18 19:54:00+00:00,1.68,1.21,0.02,0.44,,,,10.75
2022-03-18 20:23:00+00:00,1.69,1.21,0.02,0.44,,,,10.59
2022-03-18 20:52:00+00:00,1.7,1.23,0.02,0.43,,,,10.7
2022-03-18 21:21:00+00:00,1.69,1.21,0.02,0.42,,,,10.75
2022-03-18 21:51:00+00:00,1.68,1.21,0.02,0.42,,,,10.8
2022-03-18 22:20:00+00:00,1.71,1.25,0.02,0.42,,,,10.75
2022-03-18 22:49:00+00:00,1.68,1.2,0.02,0.41,,,,10.75
2022-03-18 23:18:00+00:00,1.7,1.2,0.02,0.41,,,,10.49
2022-03-18 23:48:00+00:00,1.68,1.21,0.02,0.41,,,,10.49
2022-03-19 00:17:00+00:00,1.72,1.24,0.02,0.41,,,,10.59
2022-03-19 00:46:00+00:00,1.68,1.21,0.02,0.41,,,,10.64
2022-03-19 01:15:00+00:00,1.67,1.21,0.02,0.42,,,,10.59
2022-03-19 01:44:00+00:00,1.68,1.21,0.02,0.42,,,,10.7
2022-03-19 02:14:00+00:00,1.68,1.21,0.02,0.42,,,,10.64
2022-03-19 02:43:00+00:00,1.68,1.21,0.02,0.42,,,,10.8
2022-03-19 03:12:00+00:00,1.68,1.22,0.02,0.42,,,,10.64
2022-03-19 03:41:00+00:00,1.68,1.21,0.02,0.42,,,,10.7
2022-03-19 04:11:00+00:00,1.67,1.21,0.02,0.42,,,,10.9
2022-03-19 04:40:00+00:00,1.66,1.21,0.02,0.42,,,,10.96
2022-03-19 05:09:00+00:00,1.67,1.2,0.02,0.42,,,,10.8
2022-03-19 05:38:00+00:00,1.67,1.21,0.02,0.43,,,,11.01
2022-03-19 06:07:00+00:00,1.67,1.21,0.02,0.43,,,,10.96
2022-03-19 06:37:00+00:00,1.72,1.22,0.02,0.42,,,,10.85
2022-03-19 08:06:00+00:00,1.67,1.2,0.02,0.42,,,,10.9
2022-03-19 08:35:00+00:00,1.67,1.21,0.02,0.42,,,,11.06
2022-03-19 09:03:00+00:00,1.67,1.21,0.02,0.42,,,,10.9
2022-03-19 09:04:00+00:00,1.67,1.21,0.02,0.42,,,,11.01
2022-03-19 09:32:00+00:00,1.68,1.21,0.02,0.41,,,,10.96
2022-03-19 09:33:00+00:00,1.67,1.21,0.02,0.42,,,,10.96
2022-03-19 10:01:00+00:00,1.67,1.21,0.02,0.41,,,,11.01
2022-03-19 10:30:00+00:00,1.67,1.21,0.02,0.41,,,,10.9
2022-03-19 11:00:00+00:00,1.67,1.23,0.02,0.42,,,,10.96
2022-03-19 11:29:00+00:00,1.67,1.21,0.02,0.42,,,,10.96
2022-03-19 11:58:00+00:00,1.69,1.23,0.02,0.42,,,,10.85
2022-03-19 12:27:00+00:00,1.68,1.21,0.02,0.42,,,,11.17
2022-03-19 12:56:00+00:00,1.72,1.21,0.02,0.41,,,,11.01
2022-03-19 13:26:00+00:00,1.68,1.21,0.02,0.42,,,,11.12
2022-03-19 13:55:00+00:00,1.68,1.2,,0.43,,,,11.22
2022-03-19 14:24:00+00:00,1.68,1.21,0.02,0.42,,,,11.22
2022-03-19 14:53:00+00:00,1.68,1.21,0.02,0.42,,,,11.22
2022-03-19 15:23:00+00:00,1.68,1.21,0.02,0.43,,,,11.22
2022-03-19 15:52:00+00:00,1.68,1.21,0.02,0.43,,,,11.28
2022-03-19 16:21:00+00:00,1.68,1.21,0.02,0.43,,,,11.17
2022-03-19 16:50:00+00:00,1.67,1.22,0.02,0.43,,,,11.28
2022-03-19 17:19:00+00:00,1.7,1.23,0.02,0.43,,,,11.28
2022-03-19 17:49:00+00:00,1.68,1.21,0.02,0.43,,,,11.33
2022-03-19 18:18:00+00:00,1.66,1.22,0.02,0.43,,,,11.22
2022-03-19 18:47:00+00:00,1.68,1.21,0.02,0.43,,,,11.33
2022-03-19 19:16:00+00:00,1.7,1.2,0.02,0.43,,,,11.28
2022-03-19 19:46:00+00:00,1.68,1.21,0.02,0.43,,,,11.38
2022-03-19 20:15:00+00:00,1.68,1.21,0.02,0.43,,,,11.38
2022-03-19 20:44:00+00:00,1.69,1.21,0.02,0.44,,,,11.38
2022-03-19 21:13:00+00:00,1.68,1.21,0.02,0.44,,,,11.44
2022-03-19 21:42:00+00:00,1.68,1.21,0.02,0.44,,,,11.44
2022-03-19 22:12:00+00:00,1.68,1.21,0.02,0.44,,,,11.49
2022-03-19 22:41:00+00:00,1.68,1.21,0.02,0.43,,,,11.49
2022-03-19 23:10:00+00:00,1.68,1.21,0.02,0.43,,,,11.49
2022-03-19 23:39:00+00:00,1.7,1.24,0.02,0.43,,,,11.54
2022-03-20 00:09:00+00:00,1.68,1.21,0.02,0.43,,,,11.6
2022-03-20 00:38:00+00:00,1.65,1.21,0.02,0.42,,,,11.65
2022-03-20 01:07:00+00:00,1.68,1.21,0.02,0.43,,,,11.82
2022-03-20 01:36:00+00:00,1.66,1.2,0.02,0.43,,,,11.76
2022-03-20 02:05:00+00:00,1.67,1.21,0.02,0.43,,,,11.98
2022-03-20 02:35:00+00:00,1.68,1.21,0.02,0.43,,,,11.93
2022-03-20 03:04:00+00:00,1.67,1.2,0.02,0.43,,,,12.2
2022-03-20 03:33:00+00:00,1.67,1.21,0.02,0.43,,,,12.2
2022-03-20 04:02:00+00:00,1.67,1.21,0.02,0.43,,,,12.31
2022-03-20 04:32:00+00:00,1.67,1.2,0.02,0.43,,,,12.31
2022-03-20 05:01:00+00:00,1.66,1.21,0.02,0.44,,,,12.43
2022-03-20 05:30:00+00:00,1.67,1.21,0.02,0.44,,,,12.48
2022-03-20 05:59:00+00:00,1.67,1.19,0.02,0.45,,,,12.71
2022-03-20 06:28:00+00:00,1.67,1.2,0.02,0.46,,,,12.65
2022-03-20 06:58:00+00:00,1.67,1.22,0.02,0.47,,,,12.82
2022-03-20 08:27:00+00:00,1.66,1.21,0.02,0.48,,,,13.05
2022-03-20 08:56:00+00:00,1.67,1.22,0.02,0.48,,,,13.17
2022-03-20 09:24:00+00:00,1.66,1.2,0.02,0.5,,,,13.29
2022-03-20 09:25:00+00:00,1.64,1.19,0.02,0.49,,,,13.4
2022-03-20 09:53:00+00:00,1.67,1.22,0.02,0.5,,,,13.29
2022-03-20 09:55:00+00:00,1.67,1.2,0.02,0.5,,,,13.4
2022-03-20 10:22:00+00:00,1.67,1.2,0.02,0.5,,,,13.35
2022-03-20 10:51:00+00:00,1.68,1.2,0.02,0.5,,,,13.58
2022-03-20 11:21:00+00:00,1.67,1.15,0.02,0.5,,,,13.7
2022-03-20 11:50:00+00:00,1.67,1.22,0.02,0.49,,,,13.82
2022-03-20 12:19:00+00:00,1.71,1.17,0.02,0.49,,,,13.7
2022-03-20 12:48:00+00:00,1.68,1.21,0.02,0.48,,,,13.88
2022-03-20 13:18:00+00:00,1.65,1.24,0.02,0.47,,,,13.94
2022-03-20 13:47:00+00:00,1.68,1.21,0.02,0.47,,,,14.02
2022-03-20 14:16:00+00:00,1.68,1.23,0.03,0.46,,,,13.94
2022-03-20 14:45:00+00:00,1.67,1.21,0.02,0.47,,,,14.3
2022-03-20 15:14:00+00:00,1.65,1.19,0.02,0.46,,,,14.3
2022-03-20 15:44:00+00:00,1.67,1.21,0.02,0.46,,,,14.48
2022-03-20 16:13:00+00:00,1.67,1.21,0.02,0.45,,,,14.6
2022-03-20 16:42:00+00:00,1.67,1.21,0.02,0.45,,,,14.6
2022-03-20 17:11:00+00:00,1.67,1.21,0.02,0.45,,,,14.6
2022-03-20 17:41:00+00:00,1.67,1.27,0.02,0.46,,,,14.6
2022-03-20 18:10:00+00:00,1.67,1.21,0.02,0.45,,,,14.79
2022-03-20 18:39:00+00:00,1.76,1.2,0.02,0.46,,,,14.67
2022-03-20 19:08:00+00:00,1.66,1.21,0.02,0.45,,,,14.79
2022-03-20 19:37:00+00:00,1.65,1.2,0.02,0.45,,,,14.98
2022-03-20 20:07:00+00:00,1.65,1.2,0.02,0.45,,,,14.98
2022-03-20 20:36:00+00:00,1.66,1.2,0.09,0.46,,,,14.85
2022-03-20 21:05:00+00:00,1.65,1.2,0.02,0.45,,,,15.16
2022-03-20 21:34:00+00:00,1.66,1.18,0.02,0.46,,,,15.29
2022-03-20 22:03:00+00:00,1.65,1.18,0.02,0.46,,,,15.23
2022-03-20 22:33:00+00:00,1.65,1.19,0.02,0.48,,,,15.48
2022-03-20 23:02:00+00:00,1.65,1.19,0.02,0.49,,,,15.35
2022-03-20 23:31:00+00:00,1.65,1.19,0.02,0.49,,,,15.6
2022-03-21 00:00:00+00:00,1.66,1.18,0.02,0.5,,,,15.57
2022-03-21 00:30:00+00:00,1.65,1.18,0.02,0.51,,,,15.35
2022-03-21 00:59:00+00:00,1.71,1.2,0.02,0.53,,,,15.48
2022-03-21 01:28:00+00:00,1.65,1.19,0.02,0.55,,,,15.54
2022-03-21 01:57:00+00:00,1.65,1.18,0.02,0.55,,,,15.67
2022-03-21 02:26:00+00:00,1.65,1.18,0.02,0.57,,,,15.8
2022-03-21 02:56:00+00:00,1.63,1.19,0.03,0.56,,,,15.67
2022-03-21 03:25:00+00:00,1.64,1.18,0.02,0.57,,,,15.92
2022-03-21 03:54:00+00:00,1.64,1.17,0.02,0.57,,,,15.86
2022-03-21 04:23:00+00:00,1.64,1.17,0.02,0.57,,,,15.73
2022-03-21 04:53:00+00:00,1.63,1.17,0.02,0.56,,,,15.73
2022-03-21 05:22:00+00:00,1.64,1.17,0.02,0.57,,,,15.73
2022-03-21 05:51:00+00:00,1.64,1.17,0.02,0.56,,,,15.92
2022-03-21 06:20:00+00:00,1.63,1.2,0.02,0.55,,,,15.67
2022-03-21 06:49:00+00:00,1.63,1.17,0.02,0.55,,,,15.92
2022-03-21 08:19:00+00:00,1.68,1.16,0.02,0.54,,,,15.92
2022-03-21 08:48:00+00:00,1.63,1.17,0.02,0.54,,,,15.86
2022-03-21 09:16:00+00:00,1.63,1.17,0.02,0.5,,,,16.12
2022-03-21 09:17:00+00:00,1.62,1.18,0.02,0.53,,,,15.8
2022-03-21 09:45:00+00:00,1.62,1.17,0.02,0.5,,,,16.12
2022-03-21 09:46:00+00:00,1.63,1.17,0.02,0.52,,,,16.05
2022-03-21 10:14:00+00:00,1.62,1.17,0.02,0.48,,,,15.92
2022-03-21 11:12:00+00:00,1.61,1.17,0.02,0.47,,,,15.99
2022-03-21 11:42:00+00:00,1.61,1.16,0.02,0.46,,,,16.05
2022-03-21 12:11:00+00:00,1.61,1.16,0.02,0.46,,,,15.8
2022-03-21 12:40:00+00:00,1.6,1.17,0.02,0.46,,,,15.92
2022-03-21 13:09:00+00:00,1.6,1.15,0.02,0.45,,,,15.99
2022-03-21 13:39:00+00:00,1.64,1.16,0.02,0.45,,,,16.05
2022-03-21 14:08:00+00:00,1.6,1.15,0.02,0.45,,,,16.05
2022-03-21 14:37:00+00:00,1.6,1.15,0.02,0.45,,,,15.99
2022-03-21 15:06:00+00:00,1.58,1.14,0.02,0.45,,,,16.12
2022-03-21 15:36:00+00:00,1.59,1.14,0.02,0.45,,,,16.18
2022-03-21 16:05:00+00:00,1.58,1.14,0.02,0.45,,,,16.05
2022-03-21 16:34:00+00:00,1.58,1.15,0.02,0.45,,,,15.99
2022-03-21 17:03:00+00:00,1.59,1.14,0.02,0.45,,,,15.92
2022-03-21 17:32:00+00:00,1.59,1.14,0.02,0.45,,,,16.05
2022-03-21 18:02:00+00:00,1.6,1.14,0.03,0.45,,,,15.86
2022-03-21 18:31:00+00:00,1.6,1.15,0.02,0.45,,,,15.92
2022-03-21 19:00:00+00:00,1.6,1.15,0.02,0.45,,,,16.02
2022-03-21 19:29:00+00:00,1.61,1.15,0.02,0.45,,,,15.99
2022-03-21 19:59:00+00:00,1.59,1.15,0.03,0.46,,,,15.99
2022-03-21 20:28:00+00:00,1.61,1.15,0.03,0.46,,,,15.92
2022-03-21 20:57:00+00:00,1.61,1.15,0.02,0.46,,,,15.99
2022-03-21 21:26:00+00:00,1.62,1.16,0.02,0.46,,,,15.73
2022-03-21 21:55:00+00:00,1.62,1.16,0.02,0.46,,,,15.92
2022-03-21 22:25:00+00:00,1.62,1.15,0.02,0.46,,,,15.67
2022-03-21 22:54:00+00:00,1.6,1.16,0.02,0.46,,,,15.92
2022-03-21 23:23:00+00:00,1.62,1.16,0.02,0.46,,,,15.67
2022-03-21 23:52:00+00:00,1.62,1.15,0.02,0.46,,,,15.48
2022-03-22 00:22:00+00:00,1.62,1.15,0.02,0.45,,,,15.86
2022-03-22 00:51:00+00:00,1.61,1.16,0.02,0.45,,,,15.48
2022-03-22 01:20:00+00:00,1.63,1.17,0.02,0.46,,,,15.6
2022-03-22 01:49:00+00:00,1.61,1.16,0.02,0.46,,,,15.6
2022-03-22 02:19:00+00:00,1.61,1.15,0.02,0.47,,,,15.67
2022-03-22 02:48:00+00:00,1.61,1.16,0.02,0.46,,,,15.67
2022-03-22 03:17:00+00:00,1.61,1.15,0.02,0.47,,,,15.54
2022-03-22 03:46:00+00:00,1.61,1.15,0.02,0.47,,,,15.6
2022-03-22 04:15:00+00:00,1.61,1.15,0.02,0.48,,,,15.29
2022-03-22 04:45:00+00:00,1.61,1.15,0.02,0.49,,,,15.41
2022-03-22 05:14:00+00:00,1.6,1.15,0.02,0.49,,,,15.23
2022-03-22 05:43:00+00:00,1.6,1.15,0.02,0.5,,,,15.29
2022-03-22 06:12:00+00:00,1.6,1.15,0.02,0.5,,,,15.29
2022-03-22 06:42:00+00:00,1.6,1.14,0.02,0.5,,,,15.23
2022-03-22 08:11:00+00:00,1.6,1.14,0.02,0.51,,,,15.41
2022-03-22 08:40:00+00:00,1.59,1.14,0.02,0.51,,,,15.6
2022-03-22 09:08:00+00:00,1.6,1.14,0.02,0.52,,,,15.35
2022-03-22 09:09:00+00:00,1.59,1.14,0.02,0.51,,,,15.48
2022-03-22 09:37:00+00:00,1.59,1.14,0.03,0.52,,,,15.6
2022-03-22 09:38:00+00:00,1.62,1.15,0.02,0.51,,,,15.67
2022-03-22 10:06:00+00:00,1.59,1.14,0.02,0.52,,,,15.6
2022-03-22 10:35:00+00:00,1.59,1.14,0.02,0.52,,,,15.99
2022-03-22 11:05:00+00:00,1.59,1.14,0.02,0.51,,,,15.92
2022-03-22 11:34:00+00:00,1.59,1.14,0.02,0.51,,,,15.54
2022-03-22 12:03:00+00:00,1.59,1.14,0.02,0.5,,,,15.86
2022-03-22 12:32:00+00:00,1.59,1.14,0.02,0.49,,,,15.86
2022-03-22 13:01:00+00:00,1.6,1.15,0.02,0.48,,,,15.77
2022-03-22 13:31:00+00:00,1.59,1.14,0.02,0.47,,,,15.73
2022-03-22 14:00:00+00:00,1.6,1.13,0.02,0.46,,,,15.7
2022-03-22 14:29:00+00:00,1.59,1.14,0.02,0.46,,,,15.73
2022-03-22 14:58:00+00:00,1.61,1.15,0.02,0.46,,,,15.86
2022-03-22 15:28:00+00:00,1.59,1.14,0.02,0.45,,,,15.73
2022-03-22 15:57:00+00:00,1.59,1.14,0.02,0.44,,,,15.8
2022-03-22 16:26:00+00:00,1.6,1.14,0.02,0.44,,,,15.67
2022-03-22 16:55:00+00:00,1.6,1.14,0.02,0.43,,,,15.92
2022-03-22 17:24:00+00:00,1.6,1.14,0.02,0.44,,,,15.86
2022-03-22 17:54:00+00:00,1.6,1.15,0.02,0.43,,,,15.99
2022-03-22 18:23:00+00:00,1.61,1.15,0.02,0.44,,,,15.99
2022-03-22 18:52:00+00:00,1.61,1.15,0.02,0.44,,,,16.12
2022-03-22 19:21:00+00:00,,,,,,,,16.44
2022-03-22 19:59:00+00:00,1.61,1.05,0.02,0.43,0.74,,0.22,16.12
