Time,Conductivity,Dissolved Oxygen,Temperature,Turbidity
2021-09-07 18:11:00+00:00,720,8.3125,21.75,7.958984
2021-09-07 18:40:00+00:00,680,8.4375,20.625,6.982422
2021-09-07 19:10:00+00:00,,8.5625,20,5.981445
2021-09-07 19:39:00+00:00,,8.625,19.125,61.71875
2021-09-07 20:08:00+00:00,,8.6875,19.625,101.5625
2021-09-07 20:37:00+00:00,,8.6875,19,119.53125
2021-09-07 21:07:00+00:00,,8.75,18.75,132.8125
2021-09-07 21:36:00+00:00,,8.8125,18.875,136.71875
2021-09-07 22:05:00+00:00,,9,18.875,144.53125
2021-09-07 22:34:00+00:00,,9,19,154.6875
2021-09-07 23:04:00+00:00,,8.9375,19,155.46875
2021-09-07 23:33:00+00:00,,9.4375,18.5,167.96875
2021-09-08 00:02:00+00:00,,9.375,19,172.65625
2021-09-08 00:31:00+00:00,,9.3125,19.125,177.34375
2021-09-08 01:01:00+00:00,,9.4375,18.5,175
2021-09-08 01:30:00+00:00,,9.25,19.125,160.9375
2021-09-08 01:59:00+00:00,,9.25,19,164.84375
2021-09-08 02:28:00+00:00,,9.3125,18.75,143.75
2021-09-08 02:58:00+00:00,,9.5,18.625,144.53125
2021-09-08 03:27:00+00:00,,9.125,19.125,133.59375
2021-09-08 03:56:00+00:00,,9.375,18.625,127.34375
2021-09-08 04:25:00+00:00,,9.4375,18.75,122.65625
2021-09-08 04:55:00+00:00,,9.1875,19.125,114.84375
2021-09-08 05:24:00+00:00,,9.375,19,104.6875
2021-09-08 05:53:00+00:00,,9.25,18.625,103.90625
2021-09-08 06:22:00+00:00,,9.375,18.75,96.875
2021-09-08 06:52:00+00:00,,9.1875,19.25,88.671875
2021-09-08 07:21:00+00:00,,9.3125,19,95.703125
2021-09-08 07:50:00+00:00,,9.125,19.25,79.6875
2021-09-08 08:19:00+00:00,,9.25,19.125,77.734375
2021-09-08 08:21:00+00:00,,9.3125,19,76.953125
2021-09-08 08:49:00+00:00,,9.25,19.25,78.90625
2021-09-08 08:50:00+00:00,,9.1875,19.25,77.734375
2021-09-08 09:18:00+00:00,,9.1875,19.25,70.703125
2021-09-08 09:19:00+00:00,,9.125,19.25,69.921875
2021-09-08 09:47:00+00:00,,9.3125,19.125,75.78125
2021-09-08 09:49:00+00:00,,9.3125,19,70.703125
2021-09-08 10:16:00+00:00,,9.4375,18.875,70.703125
2021-09-08 10:18:00+00:00,,9.375,19,69.921875
2021-09-08 10:46:00+00:00,,9.25,19.375,66.796875
2021-09-08 10:47:00+00:00,,9.25,19.375,66.796875
2021-09-08 11:15:00+00:00,,9.375,19,65.625
2021-09-08 11:16:00+00:00,,9.375,19,65.625
2021-09-08 11:44:00+00:00,,9.25,19.625,57.8125
2021-09-08 11:46:00+00:00,,9.3125,19.625,64.84375
2021-09-08 12:13:00+00:00,,9.375,19.25,59.765625
2021-09-08 12:15:00+00:00,,9.4375,19.375,57.8125
2021-09-08 12:43:00+00:00,,9.1875,19.75,60.9375
2021-09-08 12:44:00+00:00,,9.25,19.75,60.9375
2021-09-08 13:12:00+00:00,,9.375,19.625,53.90625
2021-09-08 13:13:00+00:00,,9.375,19.625,53.90625
2021-09-08 13:41:00+00:00,,9.375,19.875,54.6875
2021-09-08 13:43:00+00:00,,9.375,19.875,54.6875
2021-09-08 14:10:00+00:00,,9.375,19.875,55.859375
2021-09-08 14:12:00+00:00,,9.3125,19.875,54.6875
2021-09-08 14:39:00+00:00,,9.1875,20.125,50.78125
2021-09-08 14:41:00+00:00,,9.1875,20.125,53.90625
2021-09-08 15:09:00+00:00,,9.375,20,51.953125
2021-09-08 15:10:00+00:00,,9.4375,20,51.953125
2021-09-08 15:38:00+00:00,,9.3125,20.25,51.953125
2021-09-08 15:39:00+00:00,,9.3125,20.25,50.78125
2021-09-08 16:07:00+00:00,,9.375,20.25,50.78125
2021-09-08 16:09:00+00:00,,9.375,20.25,50.78125
2021-09-08 16:36:00+00:00,,9.375,20.25,50.78125
2021-09-08 16:38:00+00:00,,9.375,20.25,50.78125
2021-09-08 17:06:00+00:00,,9.3125,20.25,47.851562
2021-09-08 17:07:00+00:00,,9.3125,20.375,47.851562
2021-09-08 17:35:00+00:00,,9.375,20.375,46.875
2021-09-08 17:36:00+00:00,,9.375,20.375,46.875
2021-09-08 18:04:00+00:00,,9.5,20.25,44.921875
2021-09-08 18:06:00+00:00,,9.375,20.25,45.898438
2021-09-08 18:33:00+00:00,,9.5,20.25,40.820312
2021-09-08 18:35:00+00:00,,9.5,20.125,45.898438
2021-09-08 19:04:00+00:00,556,8.8125,20.375,189.84375
2021-09-08 19:23:00+00:00,692,7.4375,23,20.996094
2021-09-08 19:33:00+00:00,692,7.46875,23,20.996094
2021-09-08 19:50:00+00:00,692,7.53125,23.125,19.921875
2021-09-08 19:52:00+00:00,688,7.5625,23.125,18.945312
2021-09-08 20:21:00+00:00,692,7.6875,23.25,18.945312
2021-09-08 20:23:00+00:00,688,7.6875,23.25,18.945312
2021-09-08 20:50:00+00:00,680,7.75,23.25,17.96875
2021-09-08 20:51:00+00:00,680,7.71875,23.25,17.96875
2021-09-08 21:20:00+00:00,680,7.75,23.125,17.96875
2021-09-08 21:49:00+00:00,688,7.6875,23.125,17.96875
2021-09-08 22:18:00+00:00,684,7.6875,23,16.992188
2021-09-08 22:48:00+00:00,680,7.6875,22.75,16.992188
2021-09-08 23:17:00+00:00,672,7.625,22.75,16.992188
2021-09-08 23:46:00+00:00,684,7.53125,22.5,16.992188
2021-09-09 00:15:00+00:00,676,7.5,22.375,16.992188
2021-09-09 00:45:00+00:00,684,7.375,22.25,16.992188
2021-09-09 01:14:00+00:00,676,7.3125,22.125,17.96875
2021-09-09 01:43:00+00:00,668,7.21875,22,16.992188
2021-09-09 02:12:00+00:00,668,7.15625,21.875,17.96875
2021-09-09 02:42:00+00:00,668,7.0625,21.875,18.945312
2021-09-09 03:11:00+00:00,668,7,21.875,18.945312
2021-09-09 03:40:00+00:00,660,6.96875,21.875,19.921875
2021-09-09 04:09:00+00:00,664,6.875,21.875,18.945312
2021-09-09 04:39:00+00:00,668,6.84375,21.75,19.921875
2021-09-09 05:08:00+00:00,652,6.75,21.875,20.996094
2021-09-09 05:09:00+00:00,648,6.75,21.75,20.996094
2021-09-09 05:37:00+00:00,648,6.6875,21.75,21.972656
2021-09-09 06:06:00+00:00,652,6.625,21.75,20.996094
2021-09-09 06:36:00+00:00,644,6.53125,21.75,20.996094
2021-09-09 07:05:00+00:00,648,6.46875,21.75,22.949219
2021-09-09 07:34:00+00:00,640,6.375,21.75,21.972656
2021-09-09 08:03:00+00:00,648,6.4375,21.625,22.949219
2021-09-09 08:33:00+00:00,644,6.375,21.5,22.949219
2021-09-09 09:02:00+00:00,648,6.3125,21.5,22.949219
2021-09-09 09:31:00+00:00,652,6.25,21.25,22.949219
2021-09-09 10:00:00+00:00,660,6.1875,21.25,25
2021-09-09 10:30:00+00:00,664,6.09375,21,25
2021-09-09 10:59:00+00:00,668,6.09375,21,23.925781
2021-09-09 11:28:00+00:00,652,6.0625,20.875,25.976562
2021-09-09 11:57:00+00:00,660,6.03125,20.75,25.976562
2021-09-09 12:27:00+00:00,676,6,20.625,25.976562
2021-09-09 12:56:00+00:00,660,6,20.625,25
2021-09-09 13:25:00+00:00,656,6,20.625,25.976562
2021-09-09 13:54:00+00:00,660,6.03125,20.625,25
2021-09-09 14:24:00+00:00,668,6.0625,20.625,25.976562
2021-09-09 14:53:00+00:00,656,6.15625,20.75,23.925781
2021-09-09 15:22:00+00:00,676,6.21875,20.875,23.925781
2021-09-09 15:51:00+00:00,664,6.25,20.875,23.925781
2021-09-09 16:21:00+00:00,656,6.34375,21,23.925781
2021-09-09 16:50:00+00:00,672,6.4375,21.25,25
2021-09-09 17:19:00+00:00,652,6.5625,21.375,23.925781
2021-09-09 17:48:00+00:00,644,6.65625,21.5,23.925781
2021-09-09 18:18:00+00:00,640,6.71875,21.625,22.949219
2021-09-09 18:47:00+00:00,656,6.90625,21.875,21.972656
2021-09-09 19:16:00+00:00,680,7,21.875,21.972656
2021-09-09 19:45:00+00:00,684,7.0625,22,22.949219
2021-09-09 20:15:00+00:00,660,7.125,22,22.949219
2021-09-09 20:44:00+00:00,656,7.28125,22,21.972656
2021-09-09 21:13:00+00:00,648,7.3125,21.875,22.949219
2021-09-09 21:15:00+00:00,648,7.3125,21.875,21.972656
2021-09-09 21:42:00+00:00,640,7.3125,21.875,22.949219
2021-09-09 22:11:00+00:00,640,7.34375,21.75,22.949219
2021-09-09 22:41:00+00:00,632,7.40625,21.75,22.949219
2021-09-09 23:10:00+00:00,636,7.40625,21.625,22.949219
2021-09-09 23:39:00+00:00,652,7.375,21.625,23.925781
2021-09-10 00:08:00+00:00,652,7.375,21.5,23.925781
2021-09-10 00:38:00+00:00,648,7.40625,21.5,23.925781
2021-09-10 01:07:00+00:00,676,7.34375,21.5,23.925781
2021-09-10 01:36:00+00:00,680,7.34375,21.5,23.925781
2021-09-10 02:05:00+00:00,684,7.375,21.5,25
2021-09-10 02:35:00+00:00,704,7.375,21.5,25.976562
2021-09-10 03:04:00+00:00,696,7.3125,21.375,25
2021-09-10 03:33:00+00:00,724,7.3125,21.375,25.976562
2021-09-10 04:02:00+00:00,724,7.28125,21.25,25.976562
2021-09-10 04:32:00+00:00,712,7.21875,21.125,25
2021-09-10 05:01:00+00:00,704,7.25,21,25
2021-09-10 05:30:00+00:00,716,7.21875,21,25.976562
2021-09-10 05:59:00+00:00,716,7.1875,20.875,26.953125
2021-09-10 06:29:00+00:00,696,7.1875,20.75,27.929688
2021-09-10 06:58:00+00:00,684,7.1875,20.625,27.929688
2021-09-10 07:27:00+00:00,676,7.1875,20.5,28.90625
2021-09-10 07:56:00+00:00,680,7.1875,20.375,27.929688
2021-09-10 08:26:00+00:00,676,7.21875,20.25,27.929688
2021-09-10 08:55:00+00:00,684,7.21875,20.25,27.929688
2021-09-10 09:24:00+00:00,672,7.3125,20.125,27.929688
2021-09-10 09:53:00+00:00,672,7.34375,20.125,26.953125
2021-09-10 10:23:00+00:00,668,7.3125,20.125,27.929688
2021-09-10 10:52:00+00:00,656,7.3125,20,27.929688
2021-09-10 11:21:00+00:00,652,7.3125,20,27.929688
2021-09-10 11:50:00+00:00,648,7.3125,20,28.90625
2021-09-10 12:20:00+00:00,652,7.28125,20,27.929688
2021-09-10 12:49:00+00:00,640,7.28125,20,26.953125
2021-09-10 12:50:00+00:00,632,7.28125,20,26.953125
2021-09-10 13:18:00+00:00,648,7.3125,20,25.976562
2021-09-10 13:47:00+00:00,644,7.3125,20.125,25
2021-09-10 14:17:00+00:00,656,7.34375,20.125,23.925781
2021-09-10 14:46:00+00:00,648,7.34375,20.25,22.949219
2021-09-10 15:15:00+00:00,644,7.40625,20.375,23.925781
2021-09-10 15:44:00+00:00,628,7.5,20.625,21.972656
2021-09-10 16:14:00+00:00,644,7.53125,20.75,21.972656
2021-09-10 16:43:00+00:00,640,7.625,20.875,21.972656
2021-09-10 17:12:00+00:00,640,7.71875,21,21.972656
2021-09-10 17:41:00+00:00,640,7.84375,21.25,21.972656
2021-09-10 18:11:00+00:00,628,7.90625,21.375,20.996094
2021-09-10 18:40:00+00:00,652,7.96875,21.5,21.972656
2021-09-10 19:09:00+00:00,612,8,21.625,19.921875
2021-09-10 19:38:00+00:00,612,8.125,21.75,19.921875
2021-09-10 20:08:00+00:00,632,8.125,21.875,19.921875
2021-09-10 20:37:00+00:00,632,8.1875,21.875,20.996094
2021-09-10 21:06:00+00:00,628,8.1875,21.875,20.996094
2021-09-10 21:35:00+00:00,616,8.1875,21.75,19.921875
2021-09-10 22:05:00+00:00,636,8.1875,21.75,18.945312
2021-09-10 22:34:00+00:00,632,8.125,21.75,18.945312
2021-09-10 23:03:00+00:00,632,8.0625,21.625,19.921875
2021-09-10 23:32:00+00:00,636,8,21.625,20.996094
2021-09-11 00:02:00+00:00,616,7.90625,21.5,19.921875
2021-09-11 00:31:00+00:00,580,7.78125,21.5,19.921875
2021-09-11 01:00:00+00:00,600,7.71875,21.5,20.996094
2021-09-11 01:29:00+00:00,596,7.6875,21.5,19.921875
2021-09-11 01:59:00+00:00,608,7.625,21.5,19.921875
2021-09-11 02:28:00+00:00,608,7.59375,21.5,20.996094
2021-09-11 02:57:00+00:00,608,7.5625,21.375,21.972656
2021-09-11 03:26:00+00:00,600,7.5,21.375,20.996094
2021-09-11 03:56:00+00:00,596,7.46875,21.375,21.972656
2021-09-11 04:25:00+00:00,604,7.4375,21.25,21.972656
2021-09-11 04:54:00+00:00,600,7.375,21.25,22.949219
2021-09-11 04:56:00+00:00,608,7.40625,21.25,21.972656
2021-09-11 05:23:00+00:00,608,7.375,21.125,21.972656
2021-09-11 05:53:00+00:00,588,7.375,21,20.996094
2021-09-11 06:22:00+00:00,584,7.3125,21,25
2021-09-11 06:51:00+00:00,576,7.28125,20.875,23.925781
2021-09-11 07:20:00+00:00,556,7.25,20.75,22.949219
2021-09-11 07:50:00+00:00,552,7.21875,20.75,23.925781
2021-09-11 08:19:00+00:00,544,7.21875,20.625,23.925781
2021-09-11 08:48:00+00:00,532,7.1875,20.5,23.925781
2021-09-11 09:17:00+00:00,524,7.1875,20.5,25.976562
2021-09-11 09:47:00+00:00,516,7.1875,20.5,25.976562
2021-09-11 10:16:00+00:00,532,7.1875,20.5,25
2021-09-11 10:45:00+00:00,552,7.25,20.375,25
2021-09-11 11:14:00+00:00,564,7.25,20.375,25
2021-09-11 11:44:00+00:00,548,7.25,20.25,22.949219
2021-09-11 12:13:00+00:00,548,7.25,20.25,23.925781
2021-09-11 12:42:00+00:00,544,7.25,20.25,23.925781
2021-09-11 13:11:00+00:00,536,7.25,20.25,23.925781
2021-09-11 13:41:00+00:00,536,7.28125,20.375,22.949219
2021-09-11 14:10:00+00:00,532,7.28125,20.375,21.972656
2021-09-11 14:39:00+00:00,536,7.3125,20.5,20.996094
2021-09-11 15:08:00+00:00,532,7.375,20.625,21.972656
2021-09-11 15:38:00+00:00,528,7.46875,20.75,23.925781
2021-09-11 16:07:00+00:00,532,7.53125,21,21.972656
2021-09-11 16:36:00+00:00,532,7.59375,21.125,23.925781
2021-09-11 17:05:00+00:00,528,7.6875,21.25,22.949219
2021-09-11 17:35:00+00:00,528,7.71875,21.5,22.949219
2021-09-11 18:04:00+00:00,532,7.8125,21.75,21.972656
2021-09-11 18:33:00+00:00,532,7.875,21.875,21.972656
2021-09-11 19:02:00+00:00,524,7.96875,22.125,21.972656
2021-09-11 19:32:00+00:00,516,8,22.25,20.996094
2021-09-11 20:01:00+00:00,506,8.0625,22.375,20.996094
2021-09-11 20:30:00+00:00,506,8.125,22.375,20.996094
2021-09-11 20:32:00+00:00,502,8.125,22.375,21.972656
2021-09-11 20:59:00+00:00,504,8.0625,22.5,21.972656
2021-09-11 21:29:00+00:00,524,8.125,22.5,19.921875
2021-09-11 21:58:00+00:00,540,8.125,22.375,18.945312
2021-09-11 22:27:00+00:00,552,8.0625,22.375,20.996094
2021-09-11 22:56:00+00:00,540,8,22.25,19.921875
2021-09-11 23:26:00+00:00,596,8,22.25,20.996094
2021-09-11 23:55:00+00:00,596,7.96875,22.125,20.996094
2021-09-12 00:24:00+00:00,592,7.9375,22.125,20.996094
2021-09-12 00:53:00+00:00,568,7.875,22,19.921875
2021-09-12 01:23:00+00:00,576,7.78125,22,20.996094
2021-09-12 01:52:00+00:00,544,7.6875,22,20.996094
2021-09-12 02:21:00+00:00,564,7.6875,22,21.972656
2021-09-12 02:50:00+00:00,564,7.625,22,21.972656
2021-09-12 03:20:00+00:00,568,7.5625,22,23.925781
2021-09-12 03:49:00+00:00,516,7.5625,22,19.921875
2021-09-12 04:18:00+00:00,516,7.5,22,19.921875
2021-09-12 04:47:00+00:00,528,7.46875,22,22.949219
2021-09-12 05:17:00+00:00,532,7.40625,22,21.972656
2021-09-12 05:46:00+00:00,528,7.40625,22,20.996094
2021-09-12 06:15:00+00:00,524,7.3125,22,22.949219
2021-09-12 06:44:00+00:00,568,7.25,22,21.972656
2021-09-12 07:14:00+00:00,576,7.25,21.875,20.996094
2021-09-12 07:43:00+00:00,608,7.21875,21.875,21.972656
2021-09-12 08:12:00+00:00,596,7.15625,21.75,22.949219
2021-09-12 08:41:00+00:00,596,7.09375,21.75,21.972656
2021-09-12 09:11:00+00:00,584,7.0625,21.625,23.925781
2021-09-12 09:40:00+00:00,628,7.03125,21.625,21.972656
2021-09-12 10:09:00+00:00,624,7,21.5,22.949219
2021-09-12 10:38:00+00:00,628,7,21.5,25
2021-09-12 11:08:00+00:00,620,7,21.5,23.925781
2021-09-12 11:37:00+00:00,620,6.96875,21.375,25
2021-09-12 12:06:00+00:00,592,7,21.25,23.925781
2021-09-12 12:35:00+00:00,596,7,21.25,21.972656
2021-09-12 12:37:00+00:00,596,7,21.25,22.949219
2021-09-12 13:05:00+00:00,588,7,21.25,22.949219
2021-09-12 13:34:00+00:00,584,7.03125,21.25,22.949219
2021-09-12 14:03:00+00:00,588,7.0625,21.25,20.996094
2021-09-12 14:32:00+00:00,584,7.125,21.375,20.996094
2021-09-12 15:02:00+00:00,588,7.21875,21.5,21.972656
2021-09-12 15:31:00+00:00,588,7.28125,21.5,20.996094
2021-09-12 16:00:00+00:00,588,7.40625,21.75,22.949219
2021-09-12 16:29:00+00:00,564,7.5,21.875,20.996094
2021-09-12 16:59:00+00:00,568,7.59375,22,20.996094
2021-09-12 17:28:00+00:00,564,7.71875,22.125,20.996094
2021-09-12 17:57:00+00:00,568,7.75,22.375,20.996094
2021-09-12 18:26:00+00:00,564,7.84375,22.5,21.972656
2021-09-12 18:56:00+00:00,564,7.96875,22.75,21.972656
2021-09-12 19:25:00+00:00,552,8,22.875,21.972656
2021-09-12 19:54:00+00:00,536,8.0625,23,21.972656
2021-09-12 20:23:00+00:00,524,8.1875,23.125,22.949219
2021-09-12 20:53:00+00:00,528,8.1875,23.125,20.996094
2021-09-12 21:22:00+00:00,524,8.1875,23.125,20.996094
2021-09-12 21:51:00+00:00,516,8.1875,23.125,20.996094
2021-09-12 22:20:00+00:00,528,8.125,23.125,19.921875
2021-09-12 22:50:00+00:00,528,8.0625,23,19.921875
2021-09-12 23:19:00+00:00,552,8,23,18.945312
2021-09-12 23:48:00+00:00,552,7.96875,22.875,19.921875
2021-09-13 00:17:00+00:00,552,7.875,22.75,19.921875
2021-09-13 00:47:00+00:00,556,7.84375,22.625,18.945312
2021-09-13 01:16:00+00:00,540,7.78125,22.625,22.949219
2021-09-13 01:45:00+00:00,528,7.65625,22.5,21.972656
2021-09-13 02:14:00+00:00,524,7.625,22.5,21.972656
2021-09-13 02:44:00+00:00,512,7.53125,22.375,21.972656
2021-09-13 03:13:00+00:00,516,7.5,22.375,22.949219
2021-09-13 03:42:00+00:00,524,7.46875,22.375,20.996094
2021-09-13 04:11:00+00:00,520,7.46875,22.375,20.996094
2021-09-13 04:13:00+00:00,524,7.4375,22.375,20.996094
2021-09-13 04:41:00+00:00,524,7.40625,22.375,22.949219
2021-09-13 05:10:00+00:00,520,7.34375,22.375,23.925781
2021-09-13 05:39:00+00:00,528,7.28125,22.375,21.972656
2021-09-13 06:08:00+00:00,520,7.28125,22.375,21.972656
2021-09-13 06:38:00+00:00,516,7.21875,22.375,21.972656
2021-09-13 07:07:00+00:00,524,7.1875,22.375,22.949219
2021-09-13 07:36:00+00:00,520,7.125,22.375,20.996094
2021-09-13 08:05:00+00:00,524,7.0625,22.375,22.949219
2021-09-13 08:35:00+00:00,528,7.03125,22.25,20.996094
2021-09-13 09:04:00+00:00,528,6.96875,22.25,23.925781
2021-09-13 09:33:00+00:00,532,6.9375,22.125,21.972656
2021-09-13 10:02:00+00:00,540,6.875,22.125,21.972656
2021-09-13 10:32:00+00:00,536,6.8125,22,22.949219
2021-09-13 11:01:00+00:00,540,6.75,22,22.949219
2021-09-13 11:30:00+00:00,540,6.75,21.875,22.949219
2021-09-13 11:59:00+00:00,544,6.75,21.875,23.925781
2021-09-13 12:29:00+00:00,548,6.71875,21.75,20.996094
2021-09-13 12:58:00+00:00,556,6.6875,21.75,22.949219
2021-09-13 13:27:00+00:00,552,6.78125,21.75,21.972656
2021-09-13 13:56:00+00:00,552,6.78125,21.875,20.996094
2021-09-13 14:26:00+00:00,556,6.84375,21.875,20.996094
2021-09-13 14:55:00+00:00,568,6.9375,22,20.996094
2021-09-13 15:24:00+00:00,568,7.0625,22.125,19.921875
2021-09-13 15:53:00+00:00,552,7.15625,22.25,20.996094
2021-09-13 16:23:00+00:00,552,7.3125,22.375,19.921875
2021-09-13 16:52:00+00:00,560,7.375,22.5,20.996094
2021-09-13 17:21:00+00:00,556,7.53125,22.75,20.996094
2021-09-13 17:50:00+00:00,568,7.65625,22.875,22.949219
2021-09-13 18:20:00+00:00,572,7.78125,23.125,21.972656
2021-09-13 18:49:00+00:00,572,7.90625,23.25,21.972656
2021-09-13 19:18:00+00:00,576,8,23.375,19.921875
2021-09-13 19:47:00+00:00,544,8.0625,23.5,20.996094
2021-09-13 20:17:00+00:00,552,8.1875,23.625,19.921875
2021-09-13 20:18:00+00:00,540,8.1875,23.625,19.921875
2021-09-13 20:46:00+00:00,524,8.1875,23.625,19.921875
2021-09-13 21:15:00+00:00,520,8.25,23.625,18.945312
2021-09-13 21:44:00+00:00,496,8.1875,23.625,19.921875
2021-09-13 22:14:00+00:00,490,8.1875,23.625,20.996094
2021-09-13 22:43:00+00:00,500,8.125,23.5,19.921875
2021-09-13 23:12:00+00:00,500,8.0625,23.375,18.945312
2021-09-13 23:41:00+00:00,494,8,23.25,21.972656
2021-09-14 00:11:00+00:00,484,7.90625,23.125,18.945312
2021-09-14 00:40:00+00:00,476,7.8125,23,18.945312
2021-09-14 01:09:00+00:00,488,7.71875,23,19.921875
2021-09-14 01:38:00+00:00,482,7.5625,22.875,19.921875
2021-09-14 02:08:00+00:00,540,7.53125,22.875,19.921875
2021-09-14 02:37:00+00:00,528,7.5,22.75,20.996094
2021-09-14 03:06:00+00:00,524,7.46875,22.75,20.996094
2021-09-14 03:35:00+00:00,560,7.375,22.75,21.972656
2021-09-14 04:05:00+00:00,524,7.3125,22.75,22.949219
2021-09-14 04:34:00+00:00,560,7.3125,22.75,21.972656
2021-09-14 05:03:00+00:00,556,7.28125,22.75,20.996094
2021-09-14 05:32:00+00:00,564,7.25,22.75,21.972656
2021-09-14 06:02:00+00:00,528,7.21875,22.875,21.972656
2021-09-14 06:31:00+00:00,544,7.15625,22.875,21.972656
2021-09-14 07:00:00+00:00,552,7.09375,22.875,23.925781
2021-09-14 07:29:00+00:00,560,7.09375,22.875,25
2021-09-14 07:59:00+00:00,564,7,23,20.996094
2021-09-14 08:28:00+00:00,556,6.96875,22.875,21.972656
2021-09-14 08:57:00+00:00,556,6.90625,22.875,23.925781
2021-09-14 09:26:00+00:00,568,6.875,22.875,22.949219
2021-09-14 09:56:00+00:00,592,6.78125,22.875,20.996094
2021-09-14 10:25:00+00:00,608,6.71875,22.75,22.949219
2021-09-14 10:54:00+00:00,596,6.6875,22.75,23.925781
2021-09-14 11:23:00+00:00,608,6.59375,22.75,21.972656
2021-09-14 11:53:00+00:00,596,6.5625,22.625,22.949219
2021-09-14 12:22:00+00:00,576,6.5,22.625,20.996094
2021-09-14 12:51:00+00:00,584,6.5,22.625,20.996094
2021-09-14 13:20:00+00:00,596,6.46875,22.625,22.949219
2021-09-14 13:50:00+00:00,600,6.5,22.75,19.921875
2021-09-14 14:19:00+00:00,600,6.5625,22.75,21.972656
2021-09-14 14:48:00+00:00,616,6.84375,22.875,18.945312
2021-09-14 15:17:00+00:00,616,6.78125,23,18.945312
2021-09-14 15:47:00+00:00,644,6.96875,23.125,17.96875
2021-09-14 16:16:00+00:00,636,7.03125,23.25,20.996094
2021-09-14 16:45:00+00:00,592,7.15625,23.375,17.96875
2021-09-14 17:14:00+00:00,600,7.375,23.5,21.972656
2021-09-14 17:44:00+00:00,608,7.53125,23.75,20.996094
2021-09-14 18:13:00+00:00,568,7.65625,24,20.996094
2021-09-14 18:42:00+00:00,592,7.75,24.125,23.925781
2021-09-14 19:11:00+00:00,596,7.8125,24.25,20.996094
2021-09-14 19:41:00+00:00,544,8,24.375,19.921875
2021-09-14 20:10:00+00:00,536,8,24.5,20.996094
2021-09-14 20:39:00+00:00,528,8.0625,24.5,20.996094
2021-09-14 21:08:00+00:00,512,8.0625,24.5,19.921875
2021-09-14 21:38:00+00:00,496,8.0625,24.5,21.972656
2021-09-14 22:07:00+00:00,486,8,24.5,21.972656
2021-09-14 22:36:00+00:00,480,8,24.5,20.996094
2021-09-14 23:05:00+00:00,506,7.90625,24.375,20.996094
2021-09-14 23:35:00+00:00,472,7.78125,24.25,19.921875
2021-09-15 00:04:00+00:00,478,7.71875,24.125,19.921875
2021-09-15 00:33:00+00:00,446,7.59375,24,20.996094
2021-09-15 01:02:00+00:00,450,7.5,23.875,20.996094
2021-09-15 01:32:00+00:00,446,7.375,23.75,20.996094
2021-09-15 02:01:00+00:00,458,7.28125,23.625,20.996094
2021-09-15 02:30:00+00:00,442,7.21875,23.625,17.96875
2021-09-15 02:59:00+00:00,458,7.15625,23.625,20.996094
2021-09-15 03:29:00+00:00,540,7.21875,23.5,22.949219
2021-09-15 03:58:00+00:00,556,7.03125,23.5,21.972656
2021-09-15 04:27:00+00:00,564,7,23.5,18.945312
2021-09-15 04:56:00+00:00,532,6.96875,23.5,22.949219
2021-09-15 05:26:00+00:00,580,6.9375,23.375,21.972656
2021-09-15 05:55:00+00:00,572,6.90625,23.375,22.949219
2021-09-15 06:24:00+00:00,552,6.875,23.375,20.996094
2021-09-15 06:53:00+00:00,564,6.84375,23.375,19.921875
2021-09-15 07:23:00+00:00,560,6.8125,23.375,23.925781
2021-09-15 07:52:00+00:00,592,6.78125,23.375,21.972656
2021-09-15 08:21:00+00:00,592,6.75,23.25,21.972656
2021-09-15 08:50:00+00:00,592,6.65625,23.25,21.972656
2021-09-15 09:20:00+00:00,592,6.625,23.125,20.996094
2021-09-15 09:49:00+00:00,572,6.53125,23.125,20.996094
2021-09-15 10:18:00+00:00,604,6.5,23,21.972656
2021-09-15 10:47:00+00:00,576,6.46875,23,21.972656
2021-09-15 11:17:00+00:00,560,6.40625,22.875,20.996094
2021-09-15 11:46:00+00:00,600,6.3125,22.75,21.972656
2021-09-15 12:15:00+00:00,564,6.28125,22.75,21.972656
2021-09-15 12:45:00+00:00,572,6.25,22.625,19.921875
2021-09-15 13:14:00+00:00,588,6.25,22.625,18.945312
2021-09-15 13:43:00+00:00,612,6.25,22.5,18.945312
2021-09-15 14:12:00+00:00,620,6.25,22.5,20.996094
2021-09-15 14:42:00+00:00,596,6.28125,22.5,21.972656
2021-09-15 15:11:00+00:00,600,6.40625,22.5,18.945312
2021-09-15 15:40:00+00:00,588,6.5625,22.625,18.945312
2021-09-15 16:09:00+00:00,596,7.15625,22.75,38.867188
2021-09-15 16:39:00+00:00,580,6.9375,22.875,20.996094
2021-09-15 17:08:00+00:00,568,7.0625,23,20.996094
2021-09-15 17:37:00+00:00,584,7.21875,23.125,21.972656
2021-09-15 18:06:00+00:00,580,7.34375,23.375,21.972656
2021-09-15 18:36:00+00:00,608,7.5,23.5,22.949219
2021-09-15 19:05:00+00:00,560,7.65625,23.625,21.972656
2021-09-15 19:34:00+00:00,556,7.75,23.75,20.996094
2021-09-15 20:03:00+00:00,568,7.84375,23.875,22.949219
2021-09-15 20:33:00+00:00,552,7.875,24,20.996094
2021-09-15 21:02:00+00:00,588,7.90625,24,21.972656
2021-09-15 21:31:00+00:00,540,7.875,24,20.996094
2021-09-15 22:00:00+00:00,544,7.75,24,19.921875
2021-09-15 22:30:00+00:00,548,7.6875,23.75,20.996094
